query_spectrum_nr,ms2query_model_prediction,precursor_mz_difference,precursor_mz_query_spectrum,precursor_mz_analog,inchikey,spectrum_ids,analog_compound_name,retention_time,retention_index,smiles,cf_kingdom,cf_superclass,cf_class,cf_subclass,cf_direct_parent,npc_class_results,npc_superclass_results,npc_pathway_results
257,0.8658,0.0000,326.3050,326.3050,BOWVQLFMWHZBEF,23575,N-Oleoylethanolamine,,,CCCCCCCC\C=C/CCCCCCCC(=O)NCCO,Organic compounds,Organic nitrogen compounds,Organonitrogen compounds,Amines,N-acylethanolamines,N-acyl ethanolamines (endocannabinoids),Fatty amides,Fatty acids
258,0.6099,29.9854,327.1224,297.1370,IWRZCJCFXSVREX,72123,Pseudoanibacanine,,,nan,nan,nan,nan,nan,nan,nan,nan,nan
259,0.7323,0.0007,327.2527,327.2520,ZQBULZYTDGUSSK,26439,"1,2-Dioctanoyl-sn-glycerol",,,CCCCCCCC(=O)OC[C@H](CO)OC(=O)CCCCCCC,Organic compounds,Lipids and lipid-like molecules,Glycerolipids,Diradylglycerols,"1,2-diacylglycerols",Diacylglycerols,Glycerolipids,Fatty acids
260,0.4842,587.0523,328.1387,915.1910,GGOOLELBJVBBGP,1488,phenylalanyl CoA,,,O=C(SCCNC(CCNC(C(C(C)(C)COP(OP(OCC1C(OP(O)(O)=O)C(O)C(N2C(N=CN=C3N)=C3N=C2)O1)(O)=O)(O)=O)O)=O)=O)C(N)CC4=CC=CC=C4,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty acyl thioesters,Acyl CoAs,Fatty acyl CoAs,Fatty esters,Fatty acids
261,0.6237,0.0000,328.2480,328.2480,XIHUXEHAQPSMTF,292711,dihydroalbocycline,,,C[C@H]1CCC=C([C@H](/C=C/[C@@](CCC(=O)O[C@@H]1C)(C)O)OC)C,Organic compounds,Phenylpropanoids and polyketides,Macrolides and analogues,,Macrolides and analogues,Erythromycins,Macrolides,Polyketides
262,0.6237,0.0000,328.2480,328.2480,XIHUXEHAQPSMTF,292711,dihydroalbocycline,,,C[C@H]1CCC=C([C@H](/C=C/[C@@](CCC(=O)O[C@@H]1C)(C)O)OC)C,Organic compounds,Phenylpropanoids and polyketides,Macrolides and analogues,,Macrolides and analogues,Erythromycins,Macrolides,Polyketides
263,0.4090,113.1254,330.2636,443.3890,MAVUFYZBQWGXHD,23288,22-hydroxy-6-hopanone,,,CC(C)(C12)CCC[C@]2(C)[C@@]3([H])CC[C@]4([H])[C@@]5(C)CC[C@H](C(C)(O)C)[C@@]([H])5CC[C@](C)4[C@@](C)3CC1=O,Organic compounds,Lipids and lipid-like molecules,Prenol lipids,Hopanoids,Hopanoids,Hopane and Moretane triterpenoids,Triterpenoids,Terpenoids
264,0.6232,0.0004,330.2636,330.2640,MZUHHHSFDVDBCZ,2104,Putative (3-hydroxyhexadecanoyl)glycine (aka Commendamide),,,OC(CNC(CC(O)CCCCCCCCCCCCC)=O)=O,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",N-acyl-alpha amino acids,N-acyl amines,Fatty amides,Fatty acids
265,0.5292,23.0006,330.2636,307.2630,ZTRWPEHMGCHTIT,27847,15-HEDE,,,CCCCCC(/C=C/C=C\CCCCCCCCCC(=O)O)O,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Eicosanoids,Other hydroxyeicosapolyenoic acids,Other Eicosanoids,Eicosanoids,Fatty acids
266,0.5494,23.0017,330.2637,307.2620,JYYFMIOPGOFNPK,23350,Linolenic acid ethyl ester,,,CC/C=C\C/C=C\C/C=C\CCCCCCCC(=O)OCC,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Lineolic acids and derivatives,Lineolic acids and derivatives,Wax monoesters,Fatty esters,Fatty acids
267,0.5311,33.0207,330.2637,297.2430,GQEOLYBERRZZCE,19422,8-hydroxy-8-(3-octyloxiran-2-yl)octanoic acid [IIN-based on: CCMSLIB00000846585],,,CCCCCCCCC1OC1C(O)CCCCCCC(O)=O,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Lineolic acids and derivatives,Lineolic acids and derivatives,Other Octadecanoids,Octadecanoids,Fatty acids
268,0.8551,0.0002,331.0808,331.0810,HRGUSFBJBOKSML,273490,FIO00742 Tricin,,,COc(c1)c(O)c(OC)cc1C(=C2)Oc(c3)c(c(O)cc(O)3)C(=O)2,Organic compounds,Phenylpropanoids and polyketides,Flavonoids,O-methylated flavonoids,3'-O-methylated flavonoids,Flavones,Flavonoids,Shikimates and Phenylpropanoids
269,0.6333,251.0977,331.0843,582.1820,ACRIYYKEWCXQOS,288607,Isovitexin 2''-O-arabinoside,,,OC[C@H]1O[C@H]([C@H](O[C@@H]2OC[C@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O)C3=C(O)C=C4OC(=CC(=O)C4=C3O)C5=CC=C(O)C=C5,Organic compounds,Phenylpropanoids and polyketides,Flavonoids,Flavonoid glycosides,Flavonoid C-glycosides,Flavones,Flavonoids,Shikimates and Phenylpropanoids
270,0.4090,143.9219,331.2241,475.1460,AVJUQDMJJVFSTK,278918,[5-ethenyl-3-hydroxy-4-(3-hydroxyprop-1-en-2-yl)-2-(3-methoxy-3-oxoprop-1-en-2-yl)-5-methylcyclohexyl] (Z)-4-acetyloxy-2-methylbut-2-enoate,,,C=CC1(C)CC(OC(=O)/C(C)=C\COC(C)=O)C(C(=C)C(=O)OC)C(O)C1C(=C)CO,Organic compounds,Lipids and lipid-like molecules,Prenol lipids,Sesquiterpenoids,Elemane sesquiterpenoids,Elemane sesquiterpenoids,Sesquiterpenoids,Terpenoids
271,0.9250,0.0000,331.2840,331.2840,QHZLMUACJMDIAE,27504,1-Hexadecanoyl-sn-glycerol,,,CCCCCCCCCCCCCCCC(=O)OCC(O)CO,Organic compounds,Lipids and lipid-like molecules,Glycerolipids,Monoradylglycerols,1-monoacylglycerols,Monoacylglycerols,Glycerolipids,Fatty acids
272,0.6250,0.0003,332.2793,332.2790,JIMHRFRMUJZRFD,24247,"Decynediol, tetramethyl, di(2-hydroxyethyl) ether",,,CC(C)CC(C)(C#CC(C)(CC(C)C)OCCO)OCCO,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Carbonyl compounds,Ynones,,,Fatty acids
273,0.6073,222.0897,333.2033,555.2930,LEXDMFDDGUTINX,295588,"1,6-dihydroxy-8-(hydroxymethyl)-4,12,12,15-tetramethyl-14-[(2-methylpropanoyl)oxy]-5-oxotetracyclo[8.5.0.0,?.0,]pentadeca-3,8-dien-13-yl 2-ethylbutanoate",,,CCC(CC)C(=O)OC12C(OC(=O)C(C)C)C(C)C3(O)C(C=C(CO)CC4(O)C(=O)C(C)=CC43)C1C2(C)C,Organic compounds,Lipids and lipid-like molecules,Prenol lipids,Diterpenoids,Phorbol esters,Tetracyclic diterpenoids; Tigliane diterpenoids,Diterpenoids,Terpenoids
274,0.4887,256.1137,333.2033,589.3170,FHTSKUYELRWGGJ,1818,"""12b-O-[deca-2Z,4E,7Z-trienoyl]-13_-isobutyroyloxy-4b-deoxyphorbol """,,,[H][C@]12[C@]3([H])C=C(CO)C[C@]4([H])C(C(C)=C[C@@]4([H])[C@@]3(O)[C@H](C)[C@@H](OC(/C=C\C=C\C/C=C\CC)=O)[C@@]1(OC(C(C)C)=O)C2(C)C)=O,Organic compounds,Lipids and lipid-like molecules,Prenol lipids,Diterpenoids,Tigliane and ingenane diterpenoids,Tigliane diterpenoids,Diterpenoids,Terpenoids
275,0.4090,138.1467,333.2033,471.3500,MPDGHEJMBKOTSU,118222,"(3beta,20beta)-3-hydroxy-11-oxoolean-12-en-29-oic acid",,,CC1(C2CCC3(C(C2(CCC1O)C)C(=O)C=C4C3(CCC5(C4CC(CC5)(C)C(=O)O)C)C)C)C,Organic compounds,Lipids and lipid-like molecules,Prenol lipids,Triterpenoids,Triterpenoids,Oleanane triterpenoids,Triterpenoids,Terpenoids
276,0.4090,188.0943,333.2397,521.3340,JJZBHTNQMXMCHH,19120,2-(7-hydroxyoctyl)pentanedioic acid [IIN-based on: CCMSLIB00000846675],,,CC(O)CCCCCCC(CCC(O)=O)C(O)=O,Organic compounds,Organic acids and derivatives,Hydroxy acids and derivatives,Medium-chain hydroxy acids and derivatives,Medium-chain hydroxy acids and derivatives,Dicarboxylic acids,Fatty Acids and Conjugates,Fatty acids
277,0.5319,26.0002,333.2632,307.2630,JYYFMIOPGOFNPK,23646,Linolenic acid ethyl ester,,,CC/C=C\C/C=C\C/C=C\CCCCCCCC(=O)OCC,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Lineolic acids and derivatives,Lineolic acids and derivatives,Wax monoesters,Fatty esters,Fatty acids
278,0.4090,120.0431,335.2189,455.2620,HTCUURQJNZBKIA,19049,"(2R)-2-[(2R,5S)-5-[(2S)-2-hydroxybutyl]oxolan-2-yl]propanoic acid [IIN-based on: CCMSLIB00000848005]",,,CC[C@H](O)C[C@@H]1CC[C@@H](O1)[C@@H](C)C(O)=O,Organic compounds,Organoheterocyclic compounds,Oxolanes,,Oxolanes,,,
279,0.4868,202.1801,335.2189,537.3990,IKQSIKPOUMLPKK,13598,"2-(hydroxymethyl)-6-(2,20,21-trihydroxydocosan-3-yloxy)oxane-3,4,5-triol",,,CC(O)C(O)CCCCCCCCCCCCCCCCC(OC1OC(CO)C(O)C(O)C1O)C(C)O,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty acyl glycosides,Fatty acyl glycosides of mono- and disaccharides,Fatty acyl glycosides of mono- and disaccharides,Fatty acyl glycosides,Fatty acids
280,0.4090,412.1971,335.2189,747.4160,YJXRPXBRYBCYRH,20002,"[3-methyl-1-[3-methyl-1-[3-methyl-1-[3-methyl-1-oxo-1-(2,3,4,5-tetrahydroxypentoxy)pentan-2-yl]oxy-1-oxopentan-2-yl]oxy-1-oxopentan-2-yl]oxy-1-oxopentan-2-yl] 2-acetyloxy-3-methylpentanoate [IIN-based on: CCMSLIB00000846998]",,,CCC(C)C(OC(C)=O)C(=O)OC(C(C)CC)C(=O)OC(C(C)CC)C(=O)OC(C(C)CC)C(=O)OC(C(C)CC)C(=O)OCC(O)C(O)C(O)CO,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,Hexacarboxylic acids and derivatives,Hexacarboxylic acids and derivatives,Polyesters,Linear polyketides,Polyketides
281,0.4090,140.0350,335.2190,475.2540,NJYYDRBRLSOFNG,19707,"[3-methyl-1-[3-methyl-1-oxo-1-(2,3,4,5,6-pentahydroxyhexoxy)pentan-2-yl]oxy-1-oxobutan-2-yl] 2-hydroxy-3-methylpentanoate [IIN-based on: CCMSLIB00000847843]",,,CCC(C)C(O)C(=O)OC(C(C)C)C(=O)OC(C(C)CC)C(=O)OCC(O)C(O)C(O)C(O)CO,Organic compounds,Organic acids and derivatives,Peptidomimetics,Depsipeptides,Depsipeptides,Polyesters,Linear polyketides,Polyketides
282,0.6246,0.0002,335.2578,335.2580,UNBMQQNYLCPCHS,66299,EBELACTONE B,,,nan,nan,nan,nan,nan,nan,nan,nan,nan
283,0.6246,0.0002,335.2578,335.2580,UNBMQQNYLCPCHS,59519,EBELACTONE B,,,nan,nan,nan,nan,nan,nan,nan,nan,nan
284,0.6237,0.0002,335.2578,335.2580,UNBMQQNYLCPCHS,66299,EBELACTONE B,,,nan,nan,nan,nan,nan,nan,nan,nan,nan
285,0.6324,1228.4731,337.1669,1565.6400,ODCQAZGUPKQTMK,294664,"(2S,3S,4S,5R,6R)-6-[[(3S,4S,6aR,6bS,8R,8aR,12aS,14bR)-8a-[(2S,3R,4R,5S,6R)-5-[3,4-dihydroxy-6-methyl-5-(3,4,5-trihydroxyoxan-2-yl)oxyoxan-2-yl]oxy-3-hydroxy-6-methyl-4-(3,4,5-trihydroxy-6-methyloxan-2-yl)oxyoxan-2-yl]oxycarbonyl-4-formyl-8-hydroxy-4,6a,6b,11,11,14b-hexamethyl-1,2,3,4a,5,6,7,8,9,10,12,12a,14,14a-tetradecahydropicen-3-yl]oxy]-3-hydroxy-5-[(2S,3R,4S,5R,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-4-[(2S,3R,4S,5R)-3,4,5-trihydroxyoxan-2-yl]oxyoxane-2-carboxylic acid",,,CC1OC(O[C@@H]2[C@@H](O)[C@@H](O[C@H](C)[C@@H]2OC3OC(C)C(OC4OCC(O)C(O)C4O)C(O)C3O)OC(=O)[C@]56CCC(C)(C)C[C@H]5C/7=C/CC8[C@@]9(C)CC[C@H](O[C@@H]%10O[C@@H]([C@@H](O)[C@H](O[C@@H]%11OC[C@@H](O)[C@H](O)[C@H]%11O)[C@H]%10O[C@@H]%12O[C@H](CO)[C@H](O)[C@H](O)[C@H]%12O)C(O)=O)[C@@](C)(C=O)C9CC[C@@]8(C)[C@]7(C)C[C@H]6O)C(O)C(O)C1O,Organic compounds,Lipids and lipid-like molecules,Prenol lipids,Terpene glycosides,Triterpene saponins,Oleanane triterpenoids,Triterpenoids,Terpenoids
286,0.4887,200.0654,337.2346,537.3000,HUSISCNTLUEZCN,116045,"2-hydroxy-3-{[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy}propyl (9Z,12Z,15Z)-octadeca-9,12,15-trienoate",,,CC\C=C/C/C=C\C\C=C/CCCCCCCC(=O)OCC(O)COC1OC(CO)C(O)C(O)C1O,Organic compounds,Lipids and lipid-like molecules,Glycerolipids,Glycosylglycerols,Glycosylmonoacylglycerols,Glycosyldiacylglycerols,Glycerolipids,Fatty acids
287,0.4090,134.1154,337.2346,471.3500,MPDGHEJMBKOTSU,117916,"(3beta,20beta)-3-hydroxy-11-oxoolean-12-en-29-oic acid",,,CC1(C2CCC3(C(C2(CCC1O)C)C(=O)C=C4C3(CCC5(C4CC(CC5)(C)C(=O)O)C)C)C)C,Organic compounds,Lipids and lipid-like molecules,Prenol lipids,Triterpenoids,Triterpenoids,Oleanane triterpenoids,Triterpenoids,Terpenoids
288,0.4887,289.1473,337.2347,626.3820,SJQHYONQODYEPY,70173,"17-[N-(2-hydroxyphenyl)carbamoyl]-1,2,6,6,10,17,20-heptamethyl-12-oxopentacycl o[12.8.0.0<2,11>.0<5,10>.0<15,20>]docos-13-en-7-yl acetate",,,nan,nan,nan,nan,nan,nan,nan,nan,nan
289,0.5284,24.0003,337.2733,313.2730,ZBVKFVTUHVIICH,20342,"2,4-dihydroxyheptadecyl acetate [IIN-based: Match]",,,CCCCCCCCCCCCCC(O)CC(O)COC(C)=O,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty alcohols,Long-chain fatty alcohols,Fatty alcohols,Fatty acyls,Fatty acids
290,0.6074,281.2486,337.2734,618.5220,BLZVZPYMHLXLHG,46800,DG(18:1/18:2/0:0),,,CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](CO)OC(=O)CCCCCCC/C=C\C/C=C\CCCCC,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Lineolic acids and derivatives,Lineolic acids and derivatives,Diacylglycerols,Glycerolipids,Fatty acids
291,0.6074,202.1212,339.0708,541.1920,RFWGABANNQMHMZ,290595,oleuropein,,,COC(=O)\C1=C\O[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)\C(=C\C)[C@@H]1CC(=O)OCCC3=CC(=C(O)C=C3)O,Organic compounds,Lipids and lipid-like molecules,Prenol lipids,Terpene glycosides,Terpene glycosides,Secoiridoid monoterpenoids,Monoterpenoids,Terpenoids
292,0.8749,0.0004,339.1224,339.1220,YNEMPXKRLPZFAX,15135,"2,5-bis(4-hydroxyphenyl)-3,6-dimethoxyphenol",,,COC1=CC(C2=CC=C(O)C=C2)=C(OC)C(O)=C1C3=CC=C(O)C=C3,Organic compounds,Benzenoids,Benzene and substituted derivatives,Terphenyls,P-terphenyls,p-Terphenyls,Terphenyls,Shikimates and Phenylpropanoids
293,0.4090,254.2706,339.1624,593.4330,RFUVOURUUJLQSB,299967,Podototarin,,,CC(C)c1c(O)c(-c2cc3c(c(C(C)C)c2O)CCC2C(C)(C)CCC[C@]32C)cc2c1CCC1C(C)(C)CCC[C@]21C,Organic compounds,Lipids and lipid-like molecules,Prenol lipids,Diterpenoids,Diterpenoids,Totarane diterpenoids,Diterpenoids,Terpenoids
294,0.7715,0.0001,341.1381,341.1380,VRHZMFGDDGFRLP,14037,"5-[6-(3-hydroxy-4-methoxyphenyl)-1,3,3a,4,6,6a-hexahydrofuro[3,4-c]furan-3-yl]-2-methoxyphenol",,,COC1=CC=C(C=C1O)C2OCC3C2COC3C4=CC=C(OC)C(O)=C4,Organic compounds,"Lignans, neolignans and related compounds",Furanoid lignans,,Furanoid lignans,Furofuranoid lignans,Lignans,Shikimates and Phenylpropanoids
295,0.6253,0.0001,341.1381,341.1380,PHMGTWLYHMQYHV,18268,"2-Butenoic acid, 2-methyl-, (3aR,4R,5R,9aS,9bR)-2,3,3a,4,5,7,9a,9b-octahydro-4-hydroxy-6,9-dimethyl-3-methylene-2,7-dioxoazuleno[4,5-b]furan-5-yl ester, (2Z)-",,,C\C=C(C)/C(=O)O[C@H]\1[C@H](O)[C@@H]2[C@H](OC(=O)C2=C)[C@H]3\C(=C/C(=O)/C3=C1C)C,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty acid esters,Fatty acid esters,Guaiane sesquiterpenoids,Sesquiterpenoids,Terpenoids
296,0.7721,0.0001,341.1381,341.1380,VRHZMFGDDGFRLP,14037,"5-[6-(3-hydroxy-4-methoxyphenyl)-1,3,3a,4,6,6a-hexahydrofuro[3,4-c]furan-3-yl]-2-methoxyphenol",,,COC1=CC=C(C=C1O)C2OCC3C2COC3C4=CC=C(OC)C(O)=C4,Organic compounds,"Lignans, neolignans and related compounds",Furanoid lignans,,Furanoid lignans,Furofuranoid lignans,Lignans,Shikimates and Phenylpropanoids
297,0.7715,0.0001,341.1381,341.1380,VRHZMFGDDGFRLP,14037,"5-[6-(3-hydroxy-4-methoxyphenyl)-1,3,3a,4,6,6a-hexahydrofuro[3,4-c]furan-3-yl]-2-methoxyphenol",,,COC1=CC=C(C=C1O)C2OCC3C2COC3C4=CC=C(OC)C(O)=C4,Organic compounds,"Lignans, neolignans and related compounds",Furanoid lignans,,Furanoid lignans,Furofuranoid lignans,Lignans,Shikimates and Phenylpropanoids
298,0.7155,199.1059,341.1381,540.2440,DVWKMCPPEMUHBE,297814,"(2R,3R,4S,5S,6R)-2-[3-[2-(4-hydroxy-3-methoxyphenyl)-3-(hydroxymethyl)-7-methoxy-2,3-dihydro-1-benzofuran-5-yl]propoxy]-6-(hydroxymethyl)oxane-3,4,5-triol",,,COC1=C(O)C=CC(=C1)C2OC3=C(C=C(CCCO[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)C=C3OC)C2CO,Organic compounds,Phenylpropanoids and polyketides,2-arylbenzofuran flavonoids,,2-arylbenzofuran flavonoids,Neolignans,Lignans,Shikimates and Phenylpropanoids
299,0.6941,199.1058,341.1382,540.2440,DVWKMCPPEMUHBE,297814,"(2R,3R,4S,5S,6R)-2-[3-[2-(4-hydroxy-3-methoxyphenyl)-3-(hydroxymethyl)-7-methoxy-2,3-dihydro-1-benzofuran-5-yl]propoxy]-6-(hydroxymethyl)oxane-3,4,5-triol",,,COC1=C(O)C=CC(=C1)C2OC3=C(C=C(CCCO[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)C=C3OC)C2CO,Organic compounds,Phenylpropanoids and polyketides,2-arylbenzofuran flavonoids,,2-arylbenzofuran flavonoids,Neolignans,Lignans,Shikimates and Phenylpropanoids
300,0.6232,0.0004,342.2636,342.2640,WZYZDHVPSZCEEP,23171,allo-Protolichesterinic acid,,,CCCCCCCCCCCCC[C@@H]1OC(=O)C(=C)[C@@H]1C(=O)O,Organic compounds,Organoheterocyclic compounds,Lactones,Gamma butyrolactones,Gamma butyrolactones,Paraconic acids and derivatives,Fatty acyls,Fatty acids
301,0.4090,269.2253,342.2637,611.4890,GQEOLYBERRZZCE,19425,8-hydroxy-8-(3-octyloxiran-2-yl)octanoic acid [IIN-based on: CCMSLIB00000846585],,,CCCCCCCCC1OC1C(O)CCCCCCC(O)=O,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Lineolic acids and derivatives,Lineolic acids and derivatives,Other Octadecanoids,Octadecanoids,Fatty acids
302,0.8063,0.0006,343.1174,343.1180,KALVKBCVJGXOKE,15934,"Benz[3,4]anthra[1,2-b]oxirene-5,6-dione, 1a,2,3,4,5b,11,11a,11b-octahydro-10,11,11a-trihydroxy-3-methyl-",,,CC1CC(=O)\C2=C(/C1)C3OC3C4(O)C(O)C5=C(C=CC=C5O)C(=O)C24,Organic compounds,Benzenoids,Tetralins,,Tetralins,Angucyclines,Polycyclic aromatic polyketides,Polyketides
303,0.6333,325.1053,344.1337,669.2390,RTCISXKUWWQSRF,14472,"[6-[[1a-(hydroxymethyl)-2-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-2,5a,6,6a-tetrahydro-1bH-oxireno[5,6]cyclopenta[1,3-c]pyran-6-yl]oxy]-4,5-dihydroxy-2-methyloxan-3-yl] (E)-3-(4-methoxyphenyl)prop-2-enoate",,,COC1=CC=C(\C=C\C(=O)OC2C(C)OC(OC3C4OC4(CO)C5C3C=COC5OC6OC(CO)C(O)C(O)C6O)C(O)C2O)C=C1,Organic compounds,Phenylpropanoids and polyketides,Cinnamic acids and derivatives,Cinnamic acid esters,Cinnamic acid esters,Iridoids monoterpenoids,Monoterpenoids,Terpenoids
304,0.6090,0.0008,344.2792,344.2800,JAKAZHIACKJNNB,289284,Avocadyne Acetate,,,C#CCCCCCCCCCCCC(O)CC(O)COC(C)=O,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty alcohols,Long-chain fatty alcohols,Fatty alcohols,Fatty acyls,Fatty acids
305,0.8223,0.0003,345.0967,345.0970,DWZAJFZEYZIHPO,4501,"5,7-dihydroxy-3,6-dimethoxy-2-(4-methoxyphenyl)-4H-chromen-4-one",,,O=C1C2=C(O)C(OC)=C(O)C=C2OC(C3=CC=C(OC)C=C3)=C1OC,Organic compounds,Phenylpropanoids and polyketides,Flavonoids,O-methylated flavonoids,6-O-methylated flavonoids,Flavonols,Flavonoids,Shikimates and Phenylpropanoids
306,0.6010,0.0006,345.1304,345.1310,LBVPDFGFLMFDPI,15696,"11,13-Dihydroxy-8-methoxy-4-methyl-4,5,6,7,8,9-hexahydro-2H-3-benzoxacyclododecine-2,10(1H)-dione",,,COC1CCCC(C)OC(=O)CC2=CC(=CC(=C2C(=O)C1)O)O,Organic compounds,Phenylpropanoids and polyketides,Macrolides and analogues,,Macrolides and analogues,Zearalenones,Macrolides,Polyketides
307,0.6074,218.0370,345.1330,563.1700,RFWGABANNQMHMZ,94855,Oleuropein,,,COC(=O)\C1=C\O[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)\C(=C\C)[C@@H]1CC(=O)OCCC3=CC(=C(O)C=C3)O,Organic compounds,Lipids and lipid-like molecules,Prenol lipids,Terpene glycosides,Terpene glycosides,Secoiridoid monoterpenoids,Monoterpenoids,Terpenoids
308,0.7156,0.0007,346.1493,346.1500,NPAQHLFPEOMKAL,285291,"1-(4-hydroxyphenyl)-3-[(2R,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxypropan-1-one",,,OC[C@H]1O[C@@H](OCCC(=O)C2=CC=C(O)C=C2)[C@H](O)[C@@H](O)[C@@H]1O,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty acyl glycosides,Fatty acyl glycosides of mono- and disaccharides,,,Shikimates and Phenylpropanoids
309,0.4090,399.2505,346.2585,745.5090,PBYPZVMETKFGQR,13276,"5-[5-[5-(3,5-dihydroxydecanoyloxy)-3-hydroxydecanoyl]oxy-3-hydroxydecanoyl]oxy-3-hydroxydecanoic acid",,,CCCCCC(O)CC(O)CC(=O)OC(CCCCC)CC(O)CC(=O)OC(CCCCC)CC(O)CC(=O)OC(CCCCC)CC(O)CC(O)=O,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,Tetracarboxylic acids and derivatives,Tetracarboxylic acids and derivatives,Fatty acid estolides,Fatty esters,Fatty acids
310,0.6203,0.0004,347.1334,347.1330,NBLLRWANAFOKON,12656,"(2R,3S,4S,5R,6S)-2-(hydroxymethyl)-6-(3,4,5-trimethoxyphenoxy)oxane-3,4,5-triol",,,COC1=CC(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)=CC(OC)=C1OC,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Carbohydrates and carbohydrate conjugates,Phenolic glycosides,Acyl phloroglucinols,Phloroglucinols,Polyketides
311,0.6243,0.0000,347.2190,347.2190,OMFXVFTZEKFJBZ,26461,Corticosterone,,,C[C@@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)CC[C@]34C)[C@@H]2CC[C@@H]1C(=O)CO,Organic compounds,Lipids and lipid-like molecules,Steroids and steroid derivatives,Hydroxysteroids,21-hydroxysteroids,Pregnane steroids,Steroids,Terpenoids
312,0.6194,0.0001,347.2191,347.2190,OMFXVFTZEKFJBZ,26528,Corticosterone,,,C[C@@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)CC[C@]34C)[C@@H]2CC[C@@H]1C(=O)CO,Organic compounds,Lipids and lipid-like molecules,Steroids and steroid derivatives,Hydroxysteroids,21-hydroxysteroids,Pregnane steroids,Steroids,Terpenoids
313,0.4090,271.3388,348.2742,619.6130,JZJYYCFYGXPUMF,23417,Oleoyl ethylamide,,,CCCCCCCC/C=C\CCCCCCCC(=O)NCC,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty amides,N-acyl amines,N-acyl amines,Fatty amides,Fatty acids
314,0.4090,469.3068,348.2742,817.5810,DKPMWHFRUGMUKF,28955,hyocholic acid,,,C[C@H](CCC(=O)O)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2[C@@H]([C@@H]([C@H]4[C@@]3(CC[C@H](C4)O)C)O)O)C,Organic compounds,Lipids and lipid-like molecules,Steroids and steroid derivatives,"Bile acids, alcohols and derivatives","Trihydroxy bile acids, alcohols and derivatives",Cholane steroids,Steroids,Terpenoids
315,0.2966,59.1372,348.2742,289.1370,VTGIALAGBZABRU,1831,asterina 330,,,COC1=C(CC(CC1=NCC(=O)O)(CO)O)NCCO,,,,,,Mycosporine and Mycosporine-like amino acids,Mycosporine derivatives,Amino acids and Peptides; Shikimates and Phenylpropanoids
316,0.5837,104.0472,348.2742,244.2270,QZXSMBBFBXPQHI,247407,N-lauroylethanolamine|N-(2-hydroxyethyl)dodecanamide,,,CCCCCCCCCCCC(=O)NCCO,Organic compounds,Organic acids and derivatives,Carboximidic acids and derivatives,Carboximidic acids,Carboximidic acids,N-acyl ethanolamines (endocannabinoids),Fatty amides,Fatty acids
317,0.7657,0.0004,348.3106,348.3110,QHZLMUACJMDIAE,15249,"2,3-dihydroxypropyl hexadecanoate",,,CCCCCCCCCCCCCCCC(=O)OCC(O)CO,Organic compounds,Lipids and lipid-like molecules,Glycerolipids,Monoradylglycerols,1-monoacylglycerols,Monoacylglycerols,Glycerolipids,Fatty acids
